Age,Income,Location,Samplingtime,Sex,Drinking,Education,Marriage,Smoking
39.077,5905.660377,3,3,1,1,1,2,1
37.854,5905.660377,3,3,2,0,1,2,0
66.823,5905.660377,3,3,1,1,1,4,1
26.924,3679.245283,3,3,1,1,3,1,1
53.101,17698.11321,3,3,2,0,1,2,0
30.39,17698.11321,3,3,1,0,4,2,0
49.93,4716.981132,3,3,1,0,2,2,1
44.517,22454.00943,3,3,2,0,5,2,0
41.506,334.9056604,3,3,2,0,1,2,0
12.567,334.9056604,3,3,1,0,2,1,0
67.409,88.05031447,3,3,1,0,1,5,0
38.092,88.05031447,3,3,2,0,2,2,0
63.014,10649.0566,3,3,1,1,1,2,1
58.834,10649.0566,3,3,2,0,2,2,0
29.93,10649.0566,3,3,2,0,5,2,0
53.788,10943.39623,3,3,2,0,2,2,0
50.136,5660.377359,3,3,1,0,1,2,1
29.465,22024.17657,3,3,1,1,4,2,0
63.012,22024.17657,3,3,1,1,1,2,1
51.825,13636.79245,3,3,2,0,1,2,0
60.271,6071.698113,3,3,1,0,3,2,1
59.666,6071.698113,3,3,2,0,1,2,0
34.727,6071.698113,3,3,1,0,4,2,1
51.828,1220,3,3,2,0,1,2,0
40.6,1658.333333,3,3,1,0,1,2,1
36.186,7736,3,3,1,1,2,2,1
41.717,2744,3,3,2,0,1,2,0
70.064,91770.10526,3,3,1,1,1,1,1
47.116,91770.10526,3,3,2,0,1,2,0
52.895,25100,3,3,1,0,1,2,1
38.552,13375,3,3,1,1,1,2,1
48.75,4000,3,3,2,0,1,2,0
48.134,10000,3,3,2,0,1,2,0
45.843,1712,3,3,1,0,2,2,1
38.817,30300,3,3,1,1,1,4,1
58.363,11560,3,3,2,0,1,2,0
36.745,11560,3,3,1,1,2,2,1
72.337,14085,3,3,2,0,1,2,0
39.559,14085,3,3,1,0,2,2,1
35.176,14085,3,3,2,0,2,2,0
36.397,6385,3,3,1,0,1,2,0
31.532,6385,3,3,2,0,1,2,0
49.238,-4321.428571,3,3,1,0,2,2,1
47.472,-4321.428571,3,3,2,0,2,2,0
34.475,-4321.428571,3,3,1,1,1,2,1
61.755,4250,3,3,2,0,1,2,0
44.956,1712,3,3,2,0,2,2,0
64.813,11722.4,3,3,2,0,1,2,0
33.744,244.5,3,3,1,1,2,2,1
50.667,1135.714286,3,3,2,1,3,2,0
56.118,17275,3,3,2,0,2,4,0
29.892,17275,3,3,1,1,2,2,1
56.09,9814.285714,3,3,1,1,2,2,0
55.337,9814.285714,3,3,2,0,3,2,0
29.547,4130,3,3,2,0,2,2,0
10.007,4130,3,3,1,0,1,1,0
57.473,2080,3,3,1,0,1,2,1
28.819,2080,3,3,2,0,2,2,0
60.476,7847.5,3,3,2,0,1,2,0
41.566,3383.333333,3,3,2,0,1,4,0
73.32,6200,3,3,1,1,1,2,0
72.591,233.3333333,3,3,2,0,1,4,0
46.858,3994.666667,3,3,2,0,1,2,0
41.374,3682.5,3,3,2,0,1,2,0
49.555,11874,3,3,1,0,2,2,0
67.573,10850,3,3,1,1,1,2,1
55.395,3658.333333,3,3,2,0,2,2,0
32.726,6360,3,3,1,0,2,2,0
39.066,3842.5,3,3,2,0,1,2,0
59.871,10750,3,3,2,0,1,2,0
68.394,12396.5,3,3,2,1,1,2,0
80.884,839.6,3,3,2,0,1,4,0
51.313,839.6,3,3,2,1,1,2,0
57.385,3625,3,3,1,1,2,2,1
39.729,28950,3,3,1,0,1,1,1
69.654,675,3,3,2,0,1,2,0
42.872,675,3,3,1,1,1,2,1
7.08,1050.934579,2,2,2,0,1,1,0
12.216,46.72897196,2,2,1,0,1,1,0
38.026,16845.79439,2,2,1,1,3,2,1
11.726,52552.02492,2,2,1,0,1,1,0
29.832,716.5109034,2,2,1,0,2,2,0
22.924,716.5109034,2,2,2,0,2,2,0
41.856,6028.037383,2,2,2,1,2,2,1
7.981,6028.037383,2,2,2,0,1,1,0
27.31,373.8317757,2,2,2,0,3,2,0
29.769,1183.800623,2,2,1,1,2,2,1
26.538,1183.800623,2,2,2,0,2,2,0
8.211,22024.17657,2,2,2,0,1,1,0
30.831,46.72897196,2,2,1,1,2,2,0
7.718,22024.17657,2,2,2,0,1,1,0
40.649,155.7632399,2,2,1,1,2,2,0
37.949,1261.682243,2,2,2,0,2,2,0
42.138,1261.682243,2,2,1,1,1,2,1
10.242,1261.682243,2,2,2,0,1,1,0
43.663,22024.17657,2,2,1,0,2,2,0
14.943,22024.17657,2,2,1,0,2,1,0
39.291,62.30529595,2,2,1,1,2,2,1
11.159,62.30529595,2,2,2,0,1,1,0
10.155,21121.21495,2,2,1,0,1,1,0
29.864,32676.63551,2,2,2,0,3,2,0
59.576,2410.990654,2,2,2,0,3,2,0
58.478,22024.17657,2,2,2,0,2,2,0
59.496,4483.738318,2,2,2,0,2,2,0
62.404,18130.84112,2,2,2,0,2,2,0
55.362,6355.140187,2,2,2,0,2,2,0
60,6355.140187,2,2,1,0,1,2,0
56.413,6074.766355,2,2,2,0,3,2,0
66.196,23462.85714,2,2,1,0,3,2,1
22.93,15238.09524,2,2,2,0,5,1,0
35.901,22857.14286,2,2,2,0,5,2,0
62.089,22857.14286,2,2,1,1,2,2,1
71.053,30476.19048,2,2,1,1,3,2,1
62.645,30476.19048,2,2,2,0,2,2,0
29.621,30476.19048,2,2,1,0,5,1,0
38.185,24000,2,2,1,0,6,2,0
40.4,15911.11111,2,2,2,0,5,2,0
41.399,19047.61905,2,2,2,1,5,2,0
14.483,19047.61905,2,2,2,0,2,1,0
67.173,51809.52381,2,2,2,0,4,2,0
53.084,8000,2,2,2,0,4,2,0
58.713,28647.61905,2,2,1,0,3,3,1
60.148,15238.09524,2,2,1,1,3,2,1
37.281,23714.28571,2,2,1,1,4,2,0
35.526,23714.28571,2,2,2,1,5,2,0
42.543,36317.46032,2,2,1,1,4,2,1
44.635,28571.42857,2,2,2,0,4,3,0
15.625,28571.42857,2,2,2,0,3,1,0
47.997,37714.28571,2,2,2,0,5,3,0
53.295,22024.17657,2,2,1,0,1,2,0
31.639,10001.19048,2,2,2,0,5,2,0
11.02,10001.19048,2,2,2,0,1,1,0
47.121,15095.2381,2,2,1,0,5,2,1
45.862,15095.2381,2,2,2,0,5,2,0
63.162,13479.04762,2,2,1,0,2,2,1
53.437,15238.09524,2,2,2,0,2,2,0
50.483,8380.952381,2,2,1,1,2,2,1
59.077,23174.60318,2,2,1,0,3,2,0
50.346,17041.26984,2,2,2,1,2,2,0
38.806,285.7142857,2,2,1,1,4,2,1
67.767,31714.28571,2,2,2,0,1,2,0
75.009,31714.28571,2,2,1,0,1,2,0
64.789,19891.42857,2,2,1,1,2,2,0
66.847,26193.33333,2,2,2,0,2,2,0
68.75,26193.33333,2,2,1,1,3,2,1
44.608,273.015873,2,2,2,0,5,2,0
54.765,253.968254,2,2,1,1,3,2,1
42.522,22024.17657,2,2,1,1,2,2,1
26.965,6476.190476,2,2,2,0,5,2,0
47.822,9841.269841,2,2,2,0,3,2,0
50.782,9841.269841,2,2,1,0,5,2,1
67.181,23777.14286,2,2,1,1,3,2,0
8.931,7619.047619,2,2,1,0,1,1,0
24.025,0,2,2,2,0,5,1,0
41.243,12476.19048,2,2,1,1,3,3,1
10.998,12476.19048,2,2,1,0,1,1,0
47.551,714.2857143,2,2,2,0,3,4,0
61.599,29018.69159,2,2,1,1,1,2,1
58.779,29018.69159,2,2,2,0,1,2,0
36.085,11221.1838,2,2,2,0,2,2,0
12.78,11221.1838,2,2,1,0,1,1,0
37.487,32280.37383,2,2,2,1,2,2,0
9.117,32000,2,2,2,0,1,1,0
34.086,5682.242991,2,2,2,0,3,2,0
30.73,11062.05608,2,2,1,0,2,2,1
57.084,12808.41122,2,2,1,1,3,2,1
59.469,5981.308411,2,2,2,0,2,2,0
65.498,6051.401869,2,2,1,1,1,2,1
7.54,806.0747664,2,2,2,0,1,1,0
72.775,6783.489097,2,2,2,0,1,2,0
15.105,9091.121495,2,2,1,0,2,1,0
61.407,9091.121495,2,2,2,0,2,4,0
50.773,1378.504673,2,2,2,0,2,2,0
38.029,36261.68224,2,2,2,0,3,2,0
44.09,0,2,2,2,0,2,2,0
15.483,0,2,2,1,0,1,1,0
32.038,0,2,2,2,0,2,2,0
10.396,0,2,2,1,0,1,1,0
51.915,22024.17657,2,2,2,0,1,2,0
10.297,22024.17657,2,2,2,0,1,1,0
40.348,7476.635514,2,2,2,0,2,2,0
50.817,15397.19626,2,2,1,0,2,2,1
43.077,1121.495327,2,2,1,0,2,2,0
66.502,1121.495327,2,2,2,0,1,2,0
54.746,467.2897196,2,2,2,0,1,4,0
37.339,3785.046729,2,2,2,0,1,2,0
11.028,2978.971963,2,2,1,0,1,1,0
61.897,4626.168224,2,2,1,1,1,2,1
62.546,3574.766355,2,2,1,0,2,2,1
43.984,1813.084112,2,2,1,1,2,2,1
40.4,1813.084112,2,2,2,0,2,2,0
63.869,1813.084112,2,2,2,0,1,4,0
37.574,7725.856698,2,2,1,0,4,2,0
37.604,7725.856698,2,2,2,0,2,2,0
9.96,7725.856698,2,2,1,0,1,1,0
46.48,4182.242991,2,2,1,0,2,2,0
21.027,4182.242991,2,2,1,0,3,1,0
11.901,22024.17657,2,2,2,0,1,1,0
49.311,4672.897196,2,2,2,0,2,2,0
19.455,4672.897196,2,2,1,0,1,1,0
60.736,3037.383178,2,2,1,0,1,2,0
44.038,12461.05919,2,2,1,0,2,2,1
56.786,280.3738318,2,2,2,0,1,2,0
46.333,8371.495327,2,2,1,0,2,2,1
38.65,52818.69159,2,2,2,0,2,2,0
11.655,15420.56075,2,2,1,0,2,1,0
7.461,15420.56075,2,2,2,0,1,1,0
8.975,6074.766355,2,2,1,0,1,1,0
52.397,16588.78505,2,2,2,0,1,2,0
44.652,7632.398754,2,2,1,1,3,2,0
43.143,7632.398754,2,2,2,0,2,2,0
46.902,10280.37383,2,2,2,0,2,2,0
10.207,10280.37383,2,2,2,0,1,1,0
39.225,3411.214953,2,2,1,0,2,2,0
69.109,9470.404984,2,2,1,0,2,2,1
46.913,5854.205608,2,2,2,0,1,2,0
64.263,14000,2,2,2,0,1,2,0
29.04,14000,2,2,2,0,2,2,0
27.743,10809.96885,2,2,1,1,2,2,1
62.256,12873.83178,2,2,2,0,1,2,0
38.297,2336.448598,2,2,2,0,2,2,0
43.231,311.5264798,2,2,2,0,2,2,0
29.925,572.1962617,2,2,2,0,1,2,0
44.86,18753.89408,2,2,2,0,4,1,0
43.57,18753.89408,2,2,2,0,1,1,0
13.843,5595.794393,2,2,1,0,2,1,0
49.451,25576.32399,2,2,2,0,2,2,0
32.597,2841.121495,2,2,2,0,3,2,0
9.465,2841.121495,2,2,2,0,1,1,0
79.803,3761.682243,2,2,2,0,1,4,0
67.524,2102.803738,2,2,2,0,1,2,0
29.81,5077.88162,2,2,1,0,2,2,0
39.674,14789.25234,2,2,2,0,1,2,0
45.708,9953.271028,2,2,1,1,2,2,1
42.089,9953.271028,2,2,2,0,2,2,0
54.661,19345.79439,2,2,2,0,1,2,0
55.751,16822.42991,2,2,1,0,1,2,0
8.934,8060.747664,2,2,1,0,1,1,0
35.176,6105.919003,2,2,1,0,5,2,0
32.731,6105.919003,2,2,2,0,2,2,0
11.915,1261.682243,2,2,2,0,1,1,0
45.106,1121.495327,2,2,2,0,2,2,0
43.116,26666.66667,2,2,2,0,5,2,0
38.007,30666.66667,2,2,2,0,3,2,0
7.042,23365.07937,2,2,1,0,1,1,0
48.903,14285.71429,2,2,1,0,3,2,0
15.685,14285.71429,2,2,2,0,2,1,0
40.578,28571.42857,2,2,1,1,4,2,1
38.585,28571.42857,2,2,2,0,4,2,0
39.444,30476.19048,2,2,1,1,3,2,0
38.91,30476.19048,2,2,2,0,3,2,0
40.873,13714.28571,2,2,2,0,4,2,0
47.849,634.9206349,2,2,1,0,2,2,1
12.457,634.9206349,2,2,2,0,2,1,0
55.715,16304.76191,2,2,2,0,3,2,0
28.46,16304.76191,2,2,1,0,5,2,1
46.702,43428.57143,2,2,2,0,3,2,0
9.07,22914.28571,2,2,1,0,1,1,0
69.711,22914.28571,2,2,2,0,1,2,0
37.777,-13333.33333,2,2,1,1,3,2,0
64.115,5482.866044,2,2,1,1,1,2,1
58.886,27320.87227,2,2,1,0,2,2,0
58.431,12336.4486,2,2,1,0,2,2,0
61.123,13333.33333,2,2,2,0,2,2,0
56.331,25156.69782,2,2,1,0,2,2,1
51.685,25156.69782,2,2,2,0,1,2,0
61.697,22616.82243,2,2,2,0,1,4,0
85.826,22105.919,2,2,1,0,1,2,0
65.941,110373.8318,2,2,1,0,1,2,1
41.53,110373.8318,2,2,1,0,1,1,0
63.264,19205.60748,2,2,1,0,1,2,0
61.771,19205.60748,2,2,2,0,1,2,0
33.643,19205.60748,2,2,1,0,2,2,0
70.787,10591.90031,2,2,2,0,1,4,0
61.624,19981.30841,2,2,1,1,1,2,0
58.45,19981.30841,2,2,2,0,1,2,0
53.062,103115.2648,2,2,1,1,1,2,1
62.075,10570.09346,2,2,1,0,3,2,1
58.179,10570.09346,2,2,2,0,1,2,0
65.153,19707.94393,2,2,1,1,1,2,0
43.68,19707.94393,2,2,1,1,2,2,1
63.951,12866.04361,2,2,1,1,3,2,1
35.907,2429.906542,2,2,2,0,2,2,0
12.4,2429.906542,2,2,1,0,1,1,0
42.042,3987.538941,2,2,1,1,1,2,1
32.961,3987.538941,2,2,2,1,2,2,0
10.612,3987.538941,2,2,2,0,1,1,0
7.858,4548.286604,2,2,2,0,1,1,0
56.827,2336.448598,2,2,2,0,1,2,0
59.882,7071.65109,2,2,1,0,1,2,0
57.188,7071.65109,2,2,2,0,3,2,0
56.485,21362.3053,2,2,2,0,1,2,0
40.676,18714.95327,2,2,1,1,2,2,1
10.086,18714.95327,2,2,1,0,1,1,0
57.569,5460.747664,2,2,2,0,1,2,0
7.625,5460.747664,2,2,1,0,1,1,0
60.309,35763.23988,2,2,1,0,3,2,0
8.233,27009.34579,2,2,1,0,1,1,0
36.717,24361.37072,2,2,2,0,1,2,0
12.244,20841.1215,2,2,1,0,2,1,0
61.35,27227.41433,2,2,1,1,1,2,1
55.663,17991.85238,2,2,1,0,2,2,1
51.433,17991.85238,2,2,2,0,3,2,0
8.282,3194.344596,2,2,1,0,1,1,0
55.833,1993.76947,2,2,2,0,1,2,0
63.491,3364.485981,2,2,2,0,1,2,0
45.191,5267.912773,2,2,1,0,2,2,0
61.848,6573.208723,2,2,1,1,2,2,1
69.265,-931.4641745,2,2,1,0,1,4,1
38.971,5607.476636,2,2,1,0,3,2,1
32.616,5607.476636,2,2,2,0,2,2,0
13.61,5607.476636,2,2,1,0,2,1,0
44.337,2149.53271,2,2,2,0,2,2,0
80.487,2149.53271,2,2,2,0,1,4,0
57.095,1277.258567,2,2,1,0,2,2,1
50.39,1277.258567,2,2,2,0,2,2,0
66.209,1713.395639,2,2,2,0,1,2,0
55.838,8722.741433,2,2,1,0,3,2,0
57.659,4601.557632,2,2,2,0,1,2,0
8.868,4663.862928,2,2,1,0,1,1,0
36.898,15801.86916,2,2,1,1,3,2,1
32.452,15801.86916,2,2,2,0,2,2,0
42.13,33520.24922,2,2,1,0,2,2,0
39.855,33520.24922,2,2,2,0,2,2,0
55.562,6396.677051,2,2,1,0,2,2,1
52.997,6396.677051,2,2,2,0,2,2,0
50.39,12995.0675,2,2,2,0,2,2,0
63.713,5750.778816,2,2,1,1,2,2,1
62.691,5750.778816,2,2,2,0,1,2,0
39.674,2947.040498,2,2,2,0,2,2,0
41.492,29860.31746,2,2,2,0,4,2,0
58.516,29153.43915,2,2,2,0,5,2,0
59.165,29153.43915,2,2,1,1,5,2,0
42.779,24761.90476,2,2,1,1,2,2,1
41.262,24761.90476,2,2,2,0,2,2,0
11.332,24761.90476,2,2,1,0,2,1,0
54.752,73841.26984,2,2,2,0,1,2,0
55.729,73841.26984,2,2,1,0,2,2,0
53.276,36507.93651,2,2,1,1,4,2,1
53.624,36507.93651,2,2,2,0,4,2,0
26.76,36507.93651,2,2,2,0,5,1,0
29.84,22317.46032,2,2,2,0,5,2,0
42.565,22317.46032,2,2,1,1,4,2,1
41.821,20952.38095,2,2,1,1,5,2,1
37.84,20952.38095,2,2,2,0,5,2,0
26.998,11047.61905,2,2,2,0,5,2,0
47.556,1993.76947,2,2,1,1,2,2,0
40.816,3633.64486,2,2,2,1,5,2,0
43.858,4766.35514,2,2,1,0,2,2,0
43.099,4766.35514,2,2,2,0,2,2,0
8.635,4766.35514,2,2,2,0,1,1,0
38.064,1644.859813,2,2,2,0,1,2,0
13.213,1644.859813,2,2,1,0,1,1,0
54.59,218.0685358,2,2,1,0,1,2,0
54.174,7604.361371,2,2,1,1,3,2,0
30.27,2336.448598,2,2,2,0,2,2,0
43.034,-5476.635514,2,2,1,1,2,2,0
33.229,-5476.635514,2,2,2,0,2,2,0
50.582,34649.22118,2,2,1,1,2,2,1
9.843,34649.22118,2,2,2,0,1,1,0
26.431,1115.887851,2,2,1,1,2,2,1
60.274,13640.18692,2,2,2,0,1,4,1
42.368,6238.317757,2,2,1,1,1,2,1
12.988,6238.317757,2,2,1,0,2,1,0
30.122,1349.206349,2,2,2,0,2,2,0
39.866,4766.666667,2,2,1,1,3,2,1
56.778,7485.714286,2,2,2,0,2,2,0
54.029,15980.95238,2,2,1,0,2,2,0
58.812,899.0476191,2,2,1,0,3,2,1
57.142,899.0476191,2,2,2,0,1,2,0
51.943,3174.603175,2,2,2,0,1,2,0
11.592,860.952381,2,2,1,0,1,1,0
58.33,19924,2,2,2,0,1,2,0
43.715,9523.809524,2,2,2,0,2,2,0
65.106,1619.047619,2,2,1,1,2,2,1
63.228,1619.047619,2,2,2,0,1,2,0
57.733,7013.333333,2,2,1,0,1,2,0
42.752,25847.61905,2,2,2,0,2,2,0
57.092,4773.809524,2,2,2,0,1,2,0
36.312,8476.190476,2,2,2,0,2,2,0
58.675,6057.142857,2,2,2,0,1,2,0
7.181,10276.19048,2,2,2,0,1,1,0
42.146,9619.047619,2,2,2,0,2,2,0
62.037,19351.86916,2,2,1,0,4,2,1
54.448,1238.317757,2,2,2,0,2,2,0
10.004,1975.700935,2,2,1,0,3,1,0
53.76,9676.323988,2,2,1,1,3,2,0
50.908,1943.925234,2,2,2,1,2,2,0
10.166,1112.149533,2,2,1,0,1,1,0
40.835,1975.700935,2,2,2,0,1,2,0
34.53,24036.4486,2,2,2,0,2,2,0
38.045,24036.4486,2,2,1,0,3,2,0
60.293,22024.17657,2,2,2,0,1,2,0
60.966,22024.17657,2,2,1,0,2,2,1
31.039,35557.6324,2,2,2,0,2,2,0
42.612,171.3395639,2,2,2,0,1,2,0
12.698,18462.61682,2,2,1,0,2,1,0
35.222,18462.61682,2,2,2,1,2,2,0
10.023,2990.654206,2,2,1,0,1,1,0
37.982,2990.654206,2,2,2,0,2,2,0
32.977,16859.81308,2,2,2,0,2,2,0
42.776,16859.81308,2,2,1,1,2,2,1
60.605,17289.71963,2,2,1,1,2,2,1
53.139,17289.71963,2,2,2,0,2,2,0
43.436,0,2,2,1,0,2,2,1
52.928,20206.85358,2,2,2,0,3,2,0
7.151,2990.654206,2,2,2,0,1,1,0
49.665,4523.364486,2,2,1,0,2,2,1
54.864,15700.93458,2,2,2,0,1,2,0
63.838,-14719.93769,2,2,1,0,2,2,1
62.82,-14719.93769,2,2,2,0,1,2,0
32.539,10817.75701,2,2,1,0,2,2,0
10.957,10817.75701,2,2,2,0,2,1,0
64.865,7289.719626,2,2,1,0,1,2,0
8.348,11331.7757,2,2,2,0,1,1,0
59.157,9077.383178,2,2,1,0,2,2,1
9.922,4672.897196,2,2,1,0,1,1,0
45.985,14018.69159,2,2,2,0,2,2,0
15.447,4345.794393,2,2,1,0,2,1,0
36.783,6869.158879,2,2,1,1,4,2,0
41.068,-145.0395399,2,2,2,0,2,4,0
43.105,2616.82243,2,2,1,0,2,2,0
45.944,24460.74766,2,2,2,0,3,2,0
58.311,1028.037383,2,2,1,0,1,4,0
12.799,537.3831776,2,2,1,0,2,1,0
44.35,1905.607477,2,2,2,0,2,2,0
65.695,8037.383178,2,2,2,0,1,4,0
52.6,34018.69159,2,2,2,0,2,2,0
52.126,19243.84027,2,2,2,0,2,2,0
50.875,1028.037383,2,2,1,0,2,2,1
42.784,5626.168224,2,2,1,0,1,2,1
39.477,1752.336449,2,2,1,0,1,2,0
40.92,1752.336449,2,2,2,0,1,2,0
52.583,9834.579439,2,2,1,0,2,2,1
54.401,-373.8317757,2,2,2,0,2,2,0
36.706,1339.563863,2,2,1,1,1,2,1
55.773,1261.682243,2,2,1,0,1,2,0
51.781,1340.186916,2,2,1,0,1,2,1
54.716,607.4766355,2,2,2,0,1,2,0
39.789,2604.418012,2,2,1,0,2,2,0
60.186,4822.429907,2,2,2,0,1,2,0
56.307,15046.72897,2,2,2,0,2,2,0
39.874,0,2,2,1,0,4,2,0
70.251,28571.42857,2,2,1,0,2,2,1
41.363,4285.714286,2,2,1,1,2,2,1
81.32,22024.17657,2,2,2,0,1,4,0
45.93,0,2,2,1,1,2,2,1
49.303,2380.952381,2,2,1,0,3,2,0
73.098,19476.19048,2,2,2,0,1,2,0
